LatrineID,LONGITUDE_latrine,LATITUDE_latrine,BARIID,unsanitary,sanitary,SEPTIC_RIN,PIPE,DOUBLE_RIN,DRAIN_IN_P,PRIVATE,FAILING,NEAR_DISCH,WATER_BODY,POND_DISTA,POND_VERTI,LONGITUD_Well,LATITUDE_Well,Well_ID,CONCRETE_B,Platform,PRIVATE_1,DEEPWELL,DRINKING,DEPTH_FT,YEAR_INSTALL,Well_age,NEAREST_WA,POND_HD,POND_VD,LAT_HD,LAT_VD,LATRINE_TY,Dist_wellatrine,Unsan100m,SAN100m,Totlatr100m,Village,Longitude,Latitude,Depth,As,Nodrinking,Pop25m,Pop50m,Pop100m,Pop200m,Priming,prime,date,r7,r15,r30,hr7,hr15,hr30,t7,t15,t30,hot7,hot15,hot30,place,r3,hr3,t3,hot3,dateid,ECMPN,ecdetect,month,year,sampleid,WELLID,OBSDATE,TEMP,EC,DO_MGL,PH,ORP,SO4,TCMPND,day,UBA,WTA,ACA,SHA,BRA,WEA,DIST,URBAN,WATER,AGR,SHRUB,BARREN,WETLAND,date0,Rain,HR,Tair,hotday,popden100,ECMPN10,logEC
297,90.62776041,23.36182659,D89025,1,0,1,1,0,0,1,1,1,1,10.2,-1.6,90.62782148,23.36189275,21734,1,1,1,0,0,35,1998,10,3,0,0,0,-1,2,9.9,10,12,22,Namapara,90.62782148,23.36189275,10.5,21,0,28,90,212,384,0.06,6,72,8.72,13.89,13.06,0,2,5,28.17,28.7,27.52,0,3,5,1,7.09,0,28.33,0,721,0.3,0,6,2008,21734806,21734,6/11/2008,26.04,1.181,0.56,6.31,58,77,3.074,11,9951.37,2713.2,7690.65,1653.31,5541.53,3824.86,100,31.69,8.64,24.49,5.27,17.65,12.18,11-Jun-08,15.84,0,28.05,0,8.817533661,3,0.477121255
297,90.62776041,23.36182659,D89025,1,0,1,1,0,0,1,1,1,1,10.2,-1.6,90.62782148,23.36189275,21734,1,1,1,0,0,35,1998,10,3,0,0,0,-1,2,9.9,10,12,22,Namapara,90.62782148,23.36189275,10.5,21,0,28,90,212,384,0.06,6,106,25.12,27.72,20.94,5,10,13,28.41,27.9,28.4,0,0,3,1,18.93,2,28.29,0,1061,0.3,0,7,2008,21734807,21734,7/15/2008,26.18,1.044,0.93,6.04,57.6,65,90.081,15,9951.37,2713.2,7690.65,1653.31,5541.53,3824.86,100,31.69,8.64,24.49,5.27,17.65,12.18,15-Jul-08,0,0,28.3,0,8.817533661,3,0.477121255
297,90.62776041,23.36182659,D89025,1,0,1,1,0,0,1,1,1,1,10.2,-1.6,90.62782148,23.36189275,21734,1,1,1,0,0,35,1998,10,3,0,0,0,-1,2,9.9,10,12,22,Namapara,90.62782148,23.36189275,10.5,21,0,28,90,212,384,0.06,6,347,1.57,1.03,1.19,0,0,0,27.73,26.78,25.08,0,0,0,1,0.64,0,27.68,0,3471,0.3,0,3,2009,21734903,21734,3/13/2009,25.9,2.122,1.31,7.72,-165.4,77,3.087,13,9951.37,2713.2,7690.65,1653.31,5541.53,3824.86,100,31.69,8.64,24.49,5.27,17.65,12.18,13-Mar-09,0,0,26.25,0,8.817533661,3,0.477121255
297,90.62776041,23.36182659,D89025,1,0,1,1,0,0,1,1,1,1,10.2,-1.6,90.62782148,23.36189275,21734,1,1,1,0,0,35,1998,10,3,0,0,0,-1,2,9.9,10,12,22,Namapara,90.62782148,23.36189275,10.5,21,0,28,90,212,384,0.06,6,409,10.4,8.64,6.81,2,3,4,29.53,29.09,29.82,3,7,18,1,24.27,2,27.44,0,4091,0.3,0,5,2009,21734905,21734,5/14/2009,26.06,3.22,0.91,4.14,193.6,77,39.356,14,9951.37,2713.2,7690.65,1653.31,5541.53,3824.86,100,31.69,8.64,24.49,5.27,17.65,12.18,14-May-09,1.71,0,27.3,0,8.817533661,3,0.477121255
297,90.62776041,23.36182659,D89025,1,0,1,1,0,0,1,1,1,1,10.2,-1.6,90.62782148,23.36189275,21734,1,1,1,0,0,35,1998,10,3,0,0,0,-1,2,9.9,10,12,22,Namapara,90.62782148,23.36189275,10.5,21,0,28,90,212,384,0.06,6,560,14.71,11.19,9.1,2,3,5,27.63,28.46,28.24,0,2,3,1,1.99,0,27.99,0,5601,0.3,0,10,2009,21734910,21734,10/12/2009,26.64,0.791,0.68,6.55,274.8,47,5.224,12,9951.37,2713.2,7690.65,1653.31,5541.53,3824.86,100,31.69,8.64,24.49,5.27,17.65,12.18,12-Oct-09,0,0,26.83,0,8.817533661,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,42,2.86,1.92,0.99,0,0,0,29.44,29.76,29.99,2,7,15,1,0,0,29.48,1,421,0.3,0,5,2008,21735805,21735,5/12/2008,26.83,1.031,0.4,6.65,7.3,28.99638989,0.25,12,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,12-May-08,0,0,31.37,1,8.504372503,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,106,25.12,27.72,20.94,5,10,13,28.41,27.9,28.4,0,0,3,1,18.93,2,28.29,0,1061,0.3,0,7,2008,21735807,21735,7/15/2008,26.13,1.019,0.82,6.4,34.2,6,2082.706,15,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,15-Jul-08,0,0,28.3,0,8.504372503,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,200,0,8.91,9.34,0,4,6,28.61,27.91,28,0,0,0,1,0,0,29.2,0,2001,0.3,0,10,2008,21735810,21735,10/17/2008,26.53,0.887,0.04,6.63,256.1,30,92.486,17,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,17-Oct-08,6.12,0,29.2,0,8.504372503,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,318,2.13,1.34,1.53,0,0,0,22.15,21.14,19.77,0,0,0,1,3.65,0,21.25,0,3181,0.3,0,2,2009,21735902,21735,2/12/2009,25.97,1.13,2.11,7.7,275.6,53,0.25,12,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,12-Feb-09,0,0,21.53,0,8.504372503,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,347,1.57,1.03,1.19,0,0,0,27.73,26.78,25.08,0,0,0,1,0.64,0,27.68,0,3471,0.3,0,3,2009,21735903,21735,3/13/2009,25.73,1.536,0.75,7.67,-171.8,33,1165.552,13,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,13-Mar-09,0,0,26.25,0,8.504372503,3,0.477121255
601,90.6282982,23.36288195,D89030,0,1,1,1,1,0,1,0,1,1,5.8,-0.5,90.62821382,23.36283222,21735,0,3,1,0,1,35,2002,6,1,17,-1.9,0,-1,1,10.77,5,10,15,Namapara,90.62821382,23.36283222,10.5,65,42,54,74,155,311,0,0,460,49.23,24.28,19.49,5,5,8,23.68,25.78,28.2,0,7,13,1,76.85,3,27.23,0,4601,0.3,0,7,2009,21735907,21735,7/4/2009,26.08,0.975,0.89,6.6,-685.4,37,9.166,4,4981.5,5602.35,11540.49,2333.69,5215.81,1701.11,100,15.86,17.84,36.75,7.43,16.61,5.42,4-Jul-09,0,0,28.27,0,8.504372503,3,0.477121255
594,90.62457044,23.3701352,D88103,0,1,1,1,1,0,1,0,1,1,4.1,-1.5,90.62457335,23.37018522,21736,0,3,1,0,1,45,1998,10,1,7.9,-1.3,7,0,1,5.51,3,2,5,Shankibhanga,90.62457335,23.37018522,13.5,26,22,22,28,32,60,0,0,42,2.86,1.92,0.99,0,0,0,29.44,29.76,29.99,2,7,15,1,0,0,29.48,1,421,0.3,0,5,2008,21736805,21736,5/12/2008,25.89,0.265,0.27,7.14,24.7,0.346570397,0.25,12,5864,2264.1,14974.28,1207.16,6165.69,899.72,100,18.68,7.21,47.69,3.84,19.64,2.87,12-May-08,0,0,31.37,1,6.926683289,3,0.477121255
594,90.62457044,23.3701352,D88103,0,1,1,1,1,0,1,0,1,1,4.1,-1.5,90.62457335,23.37018522,21736,0,3,1,0,1,45,1998,10,1,7.9,-1.3,7,0,1,5.51,3,2,5,Shankibhanga,90.62457335,23.37018522,13.5,26,22,22,28,32,60,0,0,161,0,8.05,11.05,0,1,5,29.16,28.89,28.74,1,2,3,1,0,0,28.25,0,1611,0.3,0,9,2008,21736809,21736,9/8/2008,26.88,0.289,0.05,7.19,282.7,13,36.982,8,5864,2264.1,14974.28,1207.16,6165.69,899.72,100,18.68,7.21,47.69,3.84,19.64,2.87,8-Sep-08,4.47,0,28.25,0,6.926683289,3,0.477121255
594,90.62457044,23.3701352,D88103,0,1,1,1,1,0,1,0,1,1,4.1,-1.5,90.62457335,23.37018522,21736,0,3,1,0,1,45,1998,10,1,7.9,-1.3,7,0,1,5.51,3,2,5,Shankibhanga,90.62457335,23.37018522,13.5,26,22,22,28,32,60,0,0,347,1.57,1.03,1.19,0,0,0,27.73,26.78,25.08,0,0,0,1,0.64,0,27.68,0,3471,0.3,0,3,2009,21736903,21736,3/13/2009,25.89,0.61,0.79,7.54,-157.7,8,1.521,13,5864,2264.1,14974.28,1207.16,6165.69,899.72,100,18.68,7.21,47.69,3.84,19.64,2.87,13-Mar-09,0,0,26.25,0,6.926683289,3,0.477121255
364,90.62300119,23.36812628,D88044,1,0,0,0,0,1,1,0,1,1,7.4,-3.3,90.62302477,23.36812622,21738,0,3,1,0,1,55,1992,16,1,8.4,-3.1,2,0,0,2.59,20,17,37,Shankibhanga,90.62302477,23.36812622,16.5,1,80,54,86,231,266,0,0,42,2.86,1.92,0.99,0,0,0,29.44,29.76,29.99,2,7,15,1,0,0,29.48,1,421,0.3,0,5,2008,21738805,21738,5/12/2008,25.94,1.5,0.7,6.66,56.2,78.78700361,49.643,12,8945.69,10682.18,3464.6,3644.11,3940.51,697.89,100,28.49,34.02,11.03,11.61,12.55,2.22,12-May-08,0,0,31.37,1,8.903365097,3,0.477121255
364,90.62300119,23.36812628,D88044,1,0,0,0,0,1,1,0,1,1,7.4,-3.3,90.62302477,23.36812622,21738,0,3,1,0,1,55,1992,16,1,8.4,-3.1,2,0,0,2.59,20,17,37,Shankibhanga,90.62302477,23.36812622,16.5,1,80,54,86,231,266,0,0,200,0,8.91,9.34,0,4,6,28.61,27.91,28,0,0,0,1,0,0,29.2,0,2001,0.3,0,10,2008,21738810,21738,10/17/2008,26.74,1.258,0.04,7.28,274.4,66,115.911,17,8945.69,10682.18,3464.6,3644.11,3940.51,697.89,100,28.49,34.02,11.03,11.61,12.55,2.22,17-Oct-08,6.12,0,29.2,0,8.903365097,3,0.477121255
364,90.62300119,23.36812628,D88044,1,0,0,0,0,1,1,0,1,1,7.4,-3.3,90.62302477,23.36812622,21738,0,3,1,0,1,55,1992,16,1,8.4,-3.1,2,0,0,2.59,20,17,37,Shankibhanga,90.62302477,23.36812622,16.5,1,80,54,86,231,266,0,0,347,1.57,1.03,1.19,0,0,0,27.73,26.78,25.08,0,0,0,1,0.64,0,27.68,0,3471,0.3,0,3,2009,21738903,21738,3/13/2009,25.94,1.657,0.67,7.63,-138,61,10.403,13,8945.69,10682.18,3464.6,3644.11,3940.51,697.89,100,28.49,34.02,11.03,11.61,12.55,2.22,13-Mar-09,0,0,26.25,0,8.903365097,3,0.477121255
364,90.62300119,23.36812628,D88044,1,0,0,0,0,1,1,0,1,1,7.4,-3.3,90.62302477,23.36812622,21738,0,3,1,0,1,55,1992,16,1,8.4,-3.1,2,0,0,2.59,20,17,37,Shankibhanga,90.62302477,23.36812622,16.5,1,80,54,86,231,266,0,0,460,49.23,24.28,19.49,5,5,8,23.68,25.78,28.2,0,7,13,1,76.85,3,27.23,0,4601,0.3,0,7,2009,21738907,21738,7/4/2009,26.03,1.04,1.65,6.48,-685.7,45,8.502,4,8945.69,10682.18,3464.6,3644.11,3940.51,697.89,100,28.49,34.02,11.03,11.61,12.55,2.22,4-Jul-09,0,0,28.27,0,8.903365097,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,41,2.86,1.92,0.99,0,0,0,29.18,29.77,29.94,1,7,14,1,0,0,28.98,0,411,0.3,0,5,2008,21739805,21739,5/11/2008,25.56,0.271,0.58,6.79,-44.4,1.039711191,0.502,11,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,11-May-08,0,0,30.33,1,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,70,24.19,16.37,12.49,2,3,5,27.74,28.62,27.58,0,3,6,1,10.62,0,27.63,0,701,0.3,0,6,2008,21739806,21739,6/9/2008,25.61,0.348,0.59,6.92,-46.8,0,2.038,9,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,9-Jun-08,12.24,0,29.13,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,103,25.19,27.26,19.05,4,9,11,28.11,27.97,28.52,0,0,4,1,29.13,2,28.66,0,1031,0.3,0,7,2008,21739807,21739,7/12/2008,25.9,0.351,1.33,6.53,-14.2,0,1.009,12,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,12-Jul-08,0,0,28.35,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.3,0,10,2008,21739810,21739,10/14/2008,25.84,0.385,0.02,7.38,223,0,0.25,14,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,14-Oct-08,0,0,29.93,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,243,1.22,1.76,2.1,0,0,0,22.29,22.2,23.56,0,0,0,1,1.2,0,22.63,0,2431,0.3,0,11,2008,21739811,21739,11/29/2008,25.54,0.395,0.05,7.33,231.2,0,1.009,29,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,29-Nov-08,3.24,0,20.9,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,280,0.26,0.46,0.71,0,0,0,18.24,18.54,19.43,0,0,0,1,0,0,17.64,0,2801,0.3,0,1,2009,21739901,21739,1/5/2009,,,,,,,1.009,5,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,5-Jan-09,5.67,0,17.95,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,315,0.78,0.88,1.42,0,0,0,21.33,21.22,19.59,0,0,0,1,0.67,0,22.9,0,3151,0.3,0,2,2009,21739902,21739,2/9/2009,25.99,0.489,0.85,7.05,-230.2,0,2.038,9,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,9-Feb-09,0,0,22.35,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,345,1.38,0.94,1.23,0,0,0,27.44,26.63,24.65,0,0,0,1,2.79,0,28.18,0,3451,0.3,0,3,2009,21739903,21739,3/11/2009,25.59,0.453,0.97,7.48,-230.1,0,0.25,11,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,11-Mar-09,0,0,27.88,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.3,0,4,2009,21739904,21739,4/9/2009,25.98,1.364,0.72,6.34,-220.6,0,1.521,9,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,9-Apr-09,1.89,0,27.35,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,406,0.6,3.92,4.38,0,1,2,30.65,29.95,30.12,5,10,20,1,0,0,31.47,3,4061,0.3,0,5,2009,21739905,21739,5/11/2009,25.83,0.54,0.82,8.18,99.6,2,4.157,11,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,11-May-09,30.33,1,27.48,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,457,17.65,9.19,13.39,2,2,6,20.85,27.1,28.32,2,10,13,1,36.45,2,28.02,0,4571,0.3,0,7,2009,21739907,21739,7/1/2009,25.45,0.257,0.74,6.92,-845.4,0,16.722,1,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,1-Jul-09,65.58,1,27.75,0,7.791680726,3,0.477121255
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.3,0,8,2009,21739908,21739,8/5/2009,26.29,0.502,0.79,6.73,54.9,0,3.087,5,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,5-Aug-09,35.49,1,27.78,0,7.791680726,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,41,2.86,1.92,0.99,0,0,0,29.18,29.77,29.94,1,7,14,1,0,0,28.98,0,411,0.3,0,5,2008,21740805,21740,5/11/2008,26.07,0.326,0.84,6.87,-49.4,0.231046931,12.187,11,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,11-May-08,0,0,30.33,1,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,70,24.19,16.37,12.49,2,3,5,27.74,28.62,27.58,0,3,6,1,10.62,0,27.63,0,701,0.3,0,6,2008,21740806,21740,6/9/2008,26.14,0.38,0.54,6.96,-52,0,1.005,9,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,9-Jun-08,12.24,0,29.13,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,134,20.94,11.69,13.04,2,2,7,29.08,29.28,25.14,2,3,4,1,17.78,1,28.42,0,1341,0.3,0,8,2008,21740808,21740,8/12/2008,26.34,0.428,0.69,7.06,151.2,0,22.671,12,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,12-Aug-08,0,0,29.1,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,159,0,8.89,13.7,0,1,6,29.23,29.08,28.87,1,3,5,1,0,0,28.85,0,1591,0.3,0,9,2008,21740809,21740,9/6/2008,26.93,0.934,0.85,7.8,272.4,0,723.886,6,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,6-Sep-08,0,0,28.33,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.3,0,10,2008,21740810,21740,10/14/2008,26.38,0.439,0.04,7.52,223.4,0,2.56,14,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,14-Oct-08,0,0,29.93,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,243,1.22,1.76,2.1,0,0,0,22.29,22.2,23.56,0,0,0,1,1.2,0,22.63,0,2431,0.3,0,11,2008,21740811,21740,11/29/2008,25.96,0.496,0.76,7.28,232.2,0,25.862,29,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,29-Nov-08,3.24,0,20.9,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,282,1.06,0.91,0.94,0,0,0,17.96,18.6,19.16,0,0,0,1,2.47,0,18.17,0,2821,0.3,0,1,2009,21740901,21740,1/7/2009,,,,,,,3.603,7,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,7-Jan-09,5.58,0,20.58,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,345,1.38,0.94,1.23,0,0,0,27.44,26.63,24.65,0,0,0,1,2.79,0,28.18,0,3451,0.3,0,3,2009,21740903,21740,3/11/2009,26.1,0.594,0.85,7.43,-233.7,2,144.286,11,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,11-Mar-09,0,0,27.88,0,7.650602128,3,0.477121255
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.3,0,4,2009,21740904,21740,4/9/2009,26.21,1.654,0.84,7.31,-258.4,0,309.358,9,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,9-Apr-09,1.89,0,27.35,0,7.650602128,3,0.477121255
